gbl	1060349
coe	1659494
bcel	1532346
srlp	1525287
igd	1285890
aldx	1341235
amyt	1783010
faii	1815849
oncr	1671818
siga	1010086
rapt	1673772
isd	1534880
mov	72573
ke	1606757
thw	1635977
jaggf	1333849
isee	1410939
btaq	1815526
viot	1742770
fldm	1162194
ryi	1481582
tuwoy	1145678
tg	850429
dsu	1051003
fsd	1494530
prth	1653558
thr	1489096
iiin	764401
wbai	1517496
krp	1657788
dnk	1785154
ubia	1500242
yj	1759614
efr	1258623
vuzi	1463972
bbsi	902791
titn	1409171
mcft	1638290
jynt	1612630
srac	1781162
akba	1517022
ead	1210123
spfr	1825079
kldo	1751299
hpi	1176199
dpg	1515671
bysi	1677940
eqos	1790515
gden	1071255
hql	884121
hmlp	1603016
nssc	69633
hysr	1481028
ezoo	1752372
gbab	1495825
co	1467808
oyst	1720725
beem	1398805
ntst	1798100
gtxmq	1735707
nh	1566469
onew	1772921
true	1327318
urgn	1668243
ebf	33002
athx	1368148
pbyi	1401667
fusn	1805890
opt	1815620
pko	1412350
advv	1698519
gnus	1355848
frsx	1691221
ppt	827773
ozsc	1679817
rex	744187
zixi	855612
omp	1652133
higa	1823776
jnce	1640455
sprb	1683553
nog	1104485
ipv	1789029
dhil	909108
rmt	912147
caf	1368493
ryam	1597672
rmgb	1820143
ctmx	1501989
wsbf	1569994
nat	1000177
gsm	1639877
cvlb	948320
kbal	55772
pmo	900422
newt	1587987
mtw	61986
abti	1442999
ctso	1175151
crnx	1658247
awp	1390195
djco	783412
opy	791963
cdak	1659352
sva	1084201
spne	1637761
clfd	796505
ktf	839533
iea	1652362
qh	1781193
cnsl	1304421
voxx	807707
conn	1223389
snr	1610114
ntp	829365
pdac	1821317
cnbka	812348
hear	1493761
vhc	1082324
bui	1528988
omn	1090061
glsi	1799788
axu	1364128
wftlf	1603923
allt	1365767
laws	703604
hci	1400810
alus	1781115
vhi	59255
dba	1383082
fsp	1031316
fra	1259708
rada	761238
arow	717538
selb	1453687
stk	1471420
ccap	1633336
mlr	924822
ctt	1341141
cpsi	1169445
hymc	1718405
mbwm	1042729
yac	1815302
free	1753706
bfz	1137391
axti	1051627
ehi	1228509
mrns	1267813
amal	1823608
aray	1138723
lxfr	1096056
sxc	1514705
nan	1074769
wnw	1787803
pgc	1050743
twnd	1814215
oprt	1538716
twi	899751
vntr	1705682
amot	46129
gsl	1430725
sols	1519177
surf	1718108
bcei	1509589
enpc	1816261
irs	933267
gut	1080720
deh	1812173
flng	1772253
dgns	1827075
kopn	771266
cste	1504379
mgta	1690585
alrs	903419
insw	1679049
orc	1518621
aciu	1651625
muj	1053988
prta	1559053
vpg	1487952
stic	1819574
itrn	1337117
miy	890393
dxpe	1020710
cue	1645460
dmyi	1824920
loop	1504678
orph	1764791
sbr	710752
flnt	1460329
avxl	1314052
mta	1722606
mhn	1038186
min	826735
cap	1722438
hafc	1109242
gss	903571
mcf	1071993
ufi	100726
atlc	1464343
dmlp	1172358
vyne	1566044
fbrx	1419041
apei	1201792
gtyh	1682325
wtrh	1653247
aef	846676
mpaa	918251
bchg	1732409
casi	895051
pflt	1504619
kala	1479419
wuyi	1687065
acnd	1805651
trc	96869
soac	1798562
drrx	1082038
frgi	1534992
tlsa	1723069
cutr	1162461
soi	1697500
piai	1819175
asa	1230869
crd-a	25475
crai	1053706
etnb	1785173
ogi	1620737
este	10254
tpvg	1580345
uve	891166
aenz	1572621
uxin	1729173
bfst	1624322
hmtv	1567345
hckt	1057379
hmco	1829042
ibcp	39311
hcar	1824846
crdf	1213037
cio	1593222
xpoa	1821742
olp	712770
frph	844059
msbi	1466026
ltrpa	1606745
npa	1780312
afb	1162027
sftw	1753539
iaca	1821018
dlth	1649744
nsrpf	1536674
rrgb	1171759
hbt	775215
lsea	1721386
mdvl	1402479
dx	826675
mofg	1412665
nev	1469392
avdl	1012477
rsva	1828318
fiii	1784168
vrna	1657312
glog	1534126
muds	1820727
rekr	1697851
flic	740663
ztr	836412
edd	1388141
bnft	1576169
pmx	1181506
xoma	791908
ello	946394
ibio	1420720
clpt	1285550
plm	866028
hffg	1680873
codx	1692415
cprx	1369568
vrs	1421182
sgu	1002590
bdsi	1103021
dgica	800457
pmm	844790
jg	1737339
ara	1498068
btnb	1831236
tdw	98222
cplg	1707178
cdzi	727273
bym	1181187
frx	1826889
gbli	1494904
hpf	1189740
land	1495240
btu	1064728
gmda	1600847
etb	1308927
vacq	1819994
nrgx	1756908
pvac	77159
bkrp	1580095
gik	1802749
icad	749660
eto	1281926
bkt	832327
apto	882361
bsn	1815805
clxt	1705843
clnn	1822791
ncz	1227857
spke	1606268
cbay	1042074
vih	1820302
oeg	1108967
meip	1262104
jpdyy	1615026
hesm	1789832
autl	1730463
mcr	851170
fcbc	859070
opti	1557340
dsm	855887
ta	1378453
rfl	1713863
fisi	862831
bwb	1341317
acre	1529377
rgp	1084765
ccbg	726601
glo	1350869
dspg	915778
lsf	1650696
fmnb	709337
atro	8063
cbmg	1378624
prog	1580063
rtto	1646576
vsec	102752
ston	1753886
tgb	878518
nak	1164771
igic	1794338
jro	1289213
puyi	1750264
gnty	1058867
trvn	1429560
artna	863110
oia	835333
idt	1005731
sgc	95574
nsco	1709682
pfl	1244183
camp	730255
ccac	1794621
mmt	809173
mcbs	1747068
intz	736012
itegy	1579597
usx	923571
jri	1539337
pmf	1140392
dcrb	1716583
sify	1094324
acbi	1461755
anip	1023024
tei	909112
crnt	1119769
gmhly	1438848
scpl	1760717
invu	862651
pkoh	76282
tinv	1820144
plym	1515816
ins	320340
hawel	46207
taco	1585583
hoft	1077688
rmm	1771226
rfi	891290
klr	1719489
rpla	1763731
gwrs	1434728
bh	1726173
uec	1334933
nbev	1579823
cfac	1818644
ngvc	1547459
ocx	1642380
nodk	1681206
ble	1176194
kldi	1752474
ctrm	1720161
indt	1037390
lptv	1643988
kirk	1056285
ndls	1275158
cpsr	1805087
asg	786035
htbi	1538263
apts	1481832
tffp	1733413
rgs	716643
infu	1337013
ftiv	1777835
vtru	1805012
men	844172
peo	216851
ctac	1824577
ngl	1504461
usas	1286973
blct	1791278
jgh	1615905
fof	1375340
vmd	1729149
immr	1058811
dzsi	1101680
pnnt	1383414
myj	884216
wti	1288403
vstm	1526119
lctx	876343
bxc	1301787
rrbi	1071236
fulc	1680581
ccne	736772
imux	1280776
egan	1066194
acrdf	1762359
ufpt	914156
rick	935419
splp	1452857
agle	1636282
ncmi	1377630
itmr	1613170
ecc	1604174
wsg	1771279
ipldp	52485
sunw	1172631
senea	88948
tnk	1419945
cmpi	1651431
fc	886206
tcda	1595585
inbt	1657803
ivc	742112
spfi	1163668
erc	1227073
ois	1121484
aqms	1621832
powl	80420
ipha	1598599
xxii	1347858
pcq	1140411
rice	1823766
rdhl	1553846
acv	1636289
sor	91847
gpl	1300050
ccrn	1141103
csse	1679063
gain	1321741
cswc	17313
rtpz	1828105
ubx	1463361
ffa	1291334
legh	1436208
hyi	1497186
stxs	1289340
wtba	1166928
leju	1596856
wsr	1175535
ibex	1720420
eskyf	1010559
rbnc	1606440
empw	1822928
huiz	1778982
hook	1760542
tgls	1534675
plpc	80035
mcb	1476034
yrd	1631761
ampe	1411906
agmh	1705402
natr	275053
kavl	1762239
aspl	1819516
nmgrf	1649752
eqbk	1227500
gnk	1326200
nakd	1707919
jagx	1585608
hpx	1809353
srt	1031029
poww	1015383
nmy	897424
txcb	1006840
fpi	1591670
bsrr	1130144
nxtc	1661059
oacb	1820931
msb	65172
fiv	1687081
eigr	1305253
abus	1447028
asaq	1819510
mtrx	866273
ybgj	895464
je	1538789
dl	1438644
rm	1519401
ksmt	1814824
bhb	743367
xnet	1510593
tisi	318833
bry	1705873
dske	1642453
frtg	1602813
cstr	1676479
expr	1483510
crsa	1723648
ipi	1421461
mbi	814585
ttoo	1492674
mvt	897269
luna	1239819
onds	1646188
rvi	1735184
eot	1454741
cspr	1598674
onct	1260990
chn	845379
gdlc	1729997
psf	1498612
ebtc	1018399
rbb	1499422
catn	1632275
bbcp	1703956
tast	809248
mqt	887394
viao	1769116
plg	1095052
myc	882152
glto	1800315
fdus	1513363
ooma	1327688
kmda	1567529
emf	809708
vrca	1660334
fbio	1429260
gpm	1310709
utmd	706698
resn	1579910
redu	1712178
acev	1813658
mark	1368365
gf	858706
stxb	1499453
stim	1227636
bned	1634117
apyx	719135
hov	357294
fct	1282850
amnb	741516
bgfv	1156388
gstx	1497649
vlgea	103595
lci	57725
cznc	810958
nvec	724910
sfst	1090009
silc	916793
lndc	1005286
tmq	1543418
sv	1822966
scvx	1794717
biox	1769484
inbk	1562463
cla	1816581
caba	1759138
ncna	1709626
oesx	1409375
rcs	916183
vpv	895528
nmtr	1551986
cmcm	1597835
num	878198
bw	1630805
smbk	1038773
ddlx	1643194
bgh	1521404
mue	1071899
vrtv	1599489
esca	33488
poetf	1437424
cnlhn	23426
prtk	1178711
dbdr	1823144
osbc	357173
qmco	709283
ht	1063344
cia	24090
nca	818851
livx	1491419
aitx	1498148
kio	1515940
nsh	1816017
ssss	1509470
wia	1254370
ptsi	798287
ceix	1710366
glad	1143513
lmrk	1615346
sbg	1816708
litb	1523836
iif	916618
nwpx	1001385
emx	1285786
vtgn	1411685
bmtm	1568385
altg	1759824
fly	1407298
fbnk	1511198
cdxc	1386570
mixt	1576914
dbl	1525201
actg	934549
hayn	858655
irmd	1325618
bkn	894242
lcut	874396
tlys	1524025
safly	1538028
wilc	1030997
arbg	1823826
ucl	1775898
pck	1170300
kor	1507964
vinc	1796129
civb	944745
eex	1579214
smbc	916907
sona	1325670
valu	717720
nxp	883618
rlgt	1171155
ueps	1041514
nuo	878200
aone	1816613
supv	1517399
lpi	1528129
mcbc	1053584
evm	1177161
kmf	1500096
ocgn	1372299
flmn	1703785
tyg	1268533
iti	350868
clmt	1340122
nbh	1178839
htzgq	1657853
crmd	1410098
yrcw	716006
grtx	1563577
bvh	315858
cogt	1622229
vra	1495320
crge	1277250
thcbu	1760689
mec	1766368
fei	1556336
npv	897421
duc	894239
ftf	1233087
mhi	1223026
hchc	1006837
vygr	1640266
nxq	885733
next	1612720
mav	1258943
blu	1259942
thm	1134115
lnd	1499849
gtt	1315255
gau	1377757
trns	99302
cerc	1534120
evc	1109116
sqns	1383395
ygmz	1782037
rdvt	1720116
fst	1815737
alpn	1626199
whf	1552198
lmnr	1342423
mbii	1441693
mbio	1680048
atax	1059142
oncs	1444307
bgt	1287480
gldg	1538847
pke	76267
mfm	801961
aout	1808997
jvczy	1534648
pds	1013605
pbfs	1769663
kalv	1348911
itic	720858
orrcf	1390352
gfasy	1389207
pcyo	276720
cslt	1433714
gdo	1472341
dmb	1565381
smmf	811808
ipa	1715925
tlc	1722890
vcvc	1821595
mci	275694
lchd	1715433
tschy	1614483
ftft	1066923
hbcp	1436425
jhd	1666735
noa	1368519
care	1829576
chs	897429
cvlg	928658
hbb	1709164
koss	56701
dbo	1383058
oiim	1095348
edn	1395213
nnbr	918541
pfis	1056943
tsi	809559
ptgef	1095435
glre	1385613
leu	1065059
fnlc	765207
phd	1305767
uk	1821424
pht	1166258
stcb	1539850
kuke	1809158
smsi	948708
at	1419242
aug	1514597
mnov	1226616
fkwl	722572
atto	1606457
rcar	1016708
fins	1745059
xers	1346302
cas	1822309
spxx	1338561
mulg	1629665
shsp	1506439
osmt	1739426
tk	911971
oca	1827669
fmao	792966
lyts	763532
mtt	1454021
vreof	1771706
gnss	924383
cem	1488775
logc	1664106
tmts	1822553
dssi	1761940
hrtg	1598665
gshn	1639327
cvgi	1290900
nuw	1450445
wpg	1594686
odc	74046
izea	1495231
cinr	1575051
cto	23795
vtn	883265
mtcr	1634379
hzn	1637655
ezpw	876523
gpja	41091
tnxp	1430306
qli	1779578
latn	1766146
cece	3197
uryl	1652842
gix	1770141
ffmgf	1641229
mogu	1743971
pwfl	1774170
jrs	1158289
aaoi	1158114
mvbf	1277902
ctic	891293
cgro	1799611
mgu	1326390
brt	14846
jof	859796
anh	1047884
cato	18255
sj	1753673
kzr	1645666
quad	1481792
rcky	895456
inmb	1711754
etx	1563696
evgn	1574565
amci	1744494
bctg	1819133
kvhi	1007587
brg	1442626
strt	933034
imv	1734768
thca	1773087
egle	1322439
pcsb	1691337
agrx	1261249
evf	1070732
ruhn	1753268
lake	798081
raca	1811764
flxs	37472
ccb	1437958
anpcy	1620678
lrmr	1374690
fve	1159281
gmlp	1415916
sar	1377936
acrx	1427925
fdbc	1098151
hsaq	1814114
jfu	1619544
id	1698113
petx	1509190
evfm	1618835
seav	1763660
cntg	1757097
nath	69733
scpe	1764301
hrzn	1487428
shmp	1465470
ftsi	1529463
kxin	1713539
acet	1720580
sbt	1680379
lhc	1824153
dhy	1061353
amrk	1591588
tour	1597095
nept	1401395
scor	1158172
pays	1496443
gte	1273441
mesa	810332
htoo	1819794
fsbw	1530249
borr	1715497
pzc	1181504
igi	1462586
hcaq	1833769
evg	1287498
lgi	1278211
airg	1272842
nr	71829
gwgh	1522690
aeye	1362190
sien	1551693
gceh	748790
pmvc	1807765
suns	1508171
nl	72162
mson	880432
nhs	1487610
fxe	1328598
tyme	1537917
adma	1368514
flc	1245648
vnrx	93314
hrow	1360214
fen	1284940
prqr	1612940
mhd	1034665
bblg	1419554
cnce	1367920
chma	1339469
ajx	1614806
jco	1686142
aveo	1325879
gpp	1635650
avnw	1377789
lmpx	1731727
tnav	1474439
ciso	1777319
aspu	1487198
bkcc	1326003
dfns	1777946
emp	66901
aft	1502573
infi	1113148
vbf	5094
slgl	1684693
nxr	888411
pvbc	1778784
sesn	1485003
uihc	1401521
tmdi	840551
drio	1533998
ocsi	1577791
cvcy	1127371
jce	1385763
tmst	1598428
edap	1041934
eldn	1404281
imra	1672619
dakt	915779
clvr	1819615
gsv	1321847
czfs	739421
dsx	1318885
alco	3545
tbnk	1447051
otic	1493566
ckpt	1651407
gwac	1819989
fcbp	1716697
fund	825202
mlp	63330
dsac	1823466
soly	1548187
sncr	1131554
idn	1040896
enx	1177162
hbmd	1390162
aku	1776197
fvcb	1675644
insi	30125
bgr	1306550
gfn	1342287
aptx	1674365
coms	1178727
nbse	1173281
xspa	1410428
seovf	1491434
mist	1408443
efl	1701167
eton	1710340
gpx	70415
goro	1160791
samg	1549966
acnb	715579
cnf	1733868
ocn	873860
eols	1570562
kf	748691
ghl	1282977
sieb	65596
smti	714256
ihit	1682811
pfd	868578
pfbi	887919
ivh	1568292
vvpr	1681348
bsl	1486298
grx	1391437
spi	1210618
bfi	1723580
eod	1386067
enj	71508
pola	1622345
scd	1270131
nbn	811831
pstl	1759774
dhf	1057861
strs	885508
ptvca	9346
pim	830622
optn	1494650
ctra	1704715
vist	1762506
eryp	1624422
spok	1289945
inb	1395057
nsl	1093428
emo	1517518
thtx	1512717
smed	898770
obsv	1685316
aif	1526697
gcbc	1070524
eht	1665817
aunff	1507713
leaf	1365038
tsbk	1046050
ggt	921671
idra	861838
ptn	911216
actx	1096950
hqda	1304730
eypt	1314102
gnpx	1595248
pkbk	1315399
bwg	1504545
cnty	911147
mdca	876883
nrim	1163370
nml	1562051
tgrf	1551286
mg	1436126
wrap	1702924
cala	1496671
blsa	1823200
hyb	825345
axla	1633070
cmct	908311
mdwt	355379
jtd	1397173
ycbd	1644903
exfo	1116284
pfhd	1630856
ide	1417802
reemf	1419806
tela	1561921
atlo	1132651
bgio	1691433
scty	1265107
pei	77281
twn	804123
cbnk	1419536
gnft	1757064
bcbp	1228454
nwfl	1013272
uti	1261654
fdeu	1646109
fsdc	1816736
apt	884269
aht	1232582
orrf	826154
ecf	793040
nksh	796534
arya	1808805
ueec	1096938
mxf	65433
cveo	1590584
opp	1678130
tara	1359931
nro	1261166
uan	1425292
xgn	1274737
stg	1723935
sb	1434754
nrp	1171486
kin	1561743
ayro	1086745
eng	933738
byrn	1354866
mhld	1412100
mdna	1807983
drtt	1340476
bset	10329
glq	1316463
mpa	891038
unty	920427
bny	1137390
ags	1593548
mrmd	1522767
cofs	803164
glg	1556266
myf	882153
hurc	315374
hcmc	844856
caas	1157762
lcnb	1074902
sic	1723866
niq	1564584
culp	723603
gsmg	1738758
grbx	1419275
adms	1328143
dgl	1383055
ormp	1176309
immp	1506184
gne	1528356
ktyb	1000232
cih	1749797
hyre	1713832
salt	1587264
rbtk	1594204
mtnb	1582554
itrg	1722387
brpm	1839360
psti	1158780
asmb	1426800
abeo	318306
sbbp	1634432
pcom	1204413
nmci	1707210
th	1712189
acp	1503290
rgco	1069533
xcur	1698530
seco	1633441
msd	904112
nymx	1018735
chuc	1134765
gnln	1743745
belfa	729580
tsq	1499832
wism	1756640
fif	1513789
pana	1811063
jfin	1743102
cwco	928340
hbio	1123494
lwlg	1325964
cidm	1173204
fenc	1211583
bhr	1574085
krus	1772177
crbp	1595097
omeg	1832010
mhh	1437226
bfra	1712641
mlac	1807594
genc	64472
tti	844965
zest	1437491
nen	746514
mpb	879635
tusk	1679268
ft	833040
cmcl	766011
fxy	1353613
ggm	1551949
alya	1734520
trx	1173643
wmc	1465885
dmf	839122
cbh	1701809
sgam	1820201
sos	1346610
oxsq	1259429
teaf	1704299
gaia	1089872
imnm	1472012
jhs	759866
tci	733590
osg	75208
cybe	768411
mlss	855683
ymtx	1445283
renn	1509223
kshb	1604627
ewlu	1517498
gleo	1784851
trch	1431959
mrcc	1512931
prgx	1007330
dbb	1383084
ayla	1797336
bcli	1137883
gsit	1126741
aqst	1398733
ovid	1636651
inlb	1500123
atxg	1650101
essc	1760683
frbk	834285
naz	892992
flux	1083743
rnet	1162112
mus	1058234
krmd	704440
bgx	1504234
alsk	1089511
ela	701719
clsd	1539029
cmls	1058623
liqt	1307579
rrd	29669
sifi	1500213
eman	1046995
scph	1604950
bmtx	1725872
glyc	1253689
istr	1602658
bta	1343793
ljpc	920465
roch	1796303
fll	891482
lomlf	1509397
pypd	1611842
bcv	9521
inf	1522807
rwbyf	1744345
nc	789933
pcb	1423869
iii	1371489
wneb	1157647
jdd	1255821
bcml	1730984
cix	1049606
amtx	738214
ictsf	1010134
novn	1467154
ctk	1734262
muh	1038190
enlv	1596812
swkh	1089907
fcap	1070296
prph	868278
cplp	1392326
mogo	1602842
rmbi	1767837
weys	106532
wlfc	1018164
iin	88790
mhf	830487
aleaf	1754664
ltrn	1763950
atos	1488039
aprn	1701114
fbiz	1521951
esq	1531031
hqi	1140102
bbk	1167467
hlan	844959
mrln	1260968
glop	1598655
tgan	1715768
mcmj	1785592
nmm	1415921
dbp	1383057
urg	1375205
wea	1163792
boch	702513
slct	1263762
fmn	1199004
lazy	1721741
jpt	1679033
sjt	319655
hlxa	1821586
smtx	1108320
orn	1402829
apcx	1070050
lizi	1783407
iec	49728
zvo	1305323
tipt	1393726
tedu	1592560
cik	810766
pgsvy	902053
mfin	1000209
snfca	318673
asm	316888
when	943535
htbx	1476963
pbt	319654
idty	1534154
ctvz	794929
orgs	1460602
tren	1740797
znog	1131312
enob	1527728
pdlb	1703489
ds	1175483
slno	1484565
bwen	1120370
fcuv	1590418
pico	830122
asps	1462418
evbn	842518
esxb	1323648
ddmx	1828957
wrn	1364125
fccy	1141807
sgoc	1412095
zeus	917470
fstr	352825
pxlw	1040161
pfo	882071
ccm	1472072
srra	1290149
ivac	1001902
azyo	1708527
piivx	1557265
stal	1614556
tdac	1673481
mict	854800
chmg	763563
elvt	1651094
isba	842517
emkr	808326
levl	1412707
sd	1349436
linc	1286613
cxe	845606
tnp	1166663
avct	1704760
srev	1310114
vtvt	1641489
brpa	1719406
alrn	1420565
fgbi	1408534
asur	884144
iga	1332943
riv	1501072
shbi	1035092
dmo	1478102
trec	7039
algr	1720025
sund	1171838
inuv	829323
wbqnl	1785494
stnd	1492915
cee	860489
crhm	1461119
taqr	1656053
watt	1575793
seel	1017491
brez	1817640
crcw	1688126
rocc	1824403
phge	1739174
gnca	1457612
gdrzf	1072725
dmac	1401040
celc	1603454
jhi	759828
eyen	1682639
nba	1823882
nny	818850
dla	1101396
essa	1382230
ifrx	1708688
crecf	1478035
dyai	1213809
vmm	895658
hofv	1708176
pavm	1624326
bwfg	1505732
pirs	1583648
pwod	716605
nlst	1282631
inve	1036044
aumn	1011509
bene	1828735
eq	1746466
lngb	1602706
cvly	806279
csbr	771856
chmi	1571776
fnwb	1556727
brid	14177
lacq	1716947
pai	75398
earn	1560672
bwac	1821146
cqcq	1569083
nbac	1780262
ghm	716314
mnp	894351
pfsw	1095315
hie	1519505
eml	31107
apvo	1671584
rdi	716634
plx	1006281
mgf	811922
ptk	1797099
hglb	1622148
ftk	928054
scyx	1178253
mrge	1623360
rzlt	1509261
extn	1635881
ihd	1496292
scps	1772028
usdp	1610682
fgovf	1064052
nerv	1598646
vel	1692376
qk	1769256
mcn	1289868
inse	1615063
cemi	1092662
ntg	1490286
lumo	1126234
sfe	86115
mkd	1758736
dnif	1059213
fsfg	1435508
elox	1035354
otlk	1649989
lov	1705338
myfw	1327607
pcti	1057083
cffi	913341
acbm	1622996
ebmt	1478454
bbf	1137392
cdr	761648
mtbc	1582982
jyac	1824119
mitt	1514281
rpmt	1437283
isr	728387
tcon	1394319
arl	1102238
aubn	750574
krkr	1779476
fuaiy	1132571
tcfc	855874
ontx	1130598
rdcm	1016838
enz	316253
pmbc	1109546
lyra	1327273
cfrx	1478069
bsvn	1746129
ptmn	1372807
rgt	1514490
nmt	897419
rmi	1746967
srga	1760173
jsd	1509253
eucr	1822929
icbk	1470205
bsgm	1530766
heq	1496749
mdwd	1593984
nwin	919864
niobf	1512228
very	1575434
omws	1676852
inod	903651
edf	1501103
qumu	892482
otra	1821318
ofed	1501078
cwgl	1562151
nkg	1177219
jta	1265708
mmac	1003201
fnrn	1114927
dlhc	785557
cxxif	831609
baf	1181026
lptx	1509745
optt	1378140
sga	886136
capr	1133869
cgo	1285650
lmnl	1351172
ped	1141197
mfnc	36506
nim	890119
uone	1041657
vgi	1528811
fcco	932781
biol	811240
lkco	1487839
nuze	1527613
agd	1362481
isun	1634447
ctgo	1502377
kblb	1413119
sbfg	767405
bgsf	1474903
fam	1302624
phun	1665300
egy	894627
wwr	839470
fncb	1035976
mbcn	836147
pbpb	1195734
cban	711669
basi	720154
sbi	882300
panl	1606909
ksm	846596
pcm	908187
refr	793524
tmrr	1685237
ltrx	1114925
tccr	1108645
avgr	1506928
bfin	1303942
lfvn	849146
zagg	1296205
tzoo	1133311
dhx	1393883
kern	1755953
banx	1578987
cbio	1124105
ntic	875582
sntw	1619096
mnsb	1693577
vivk	1450704
plbc	1168455
rbycf	1057791
metc	1687187
xfor	1501697
dpw	896493
xan	1332551
siox	1636050
frevs	36840
pbts	1754323
ovly	1431567
cmu	809844
mpv	831655
ocup	1228627
aytu	1385818
pni	1170311
aih	1757143
fkys	737875
sup	95552
pdex	788920
mrzm	1413754
gdl	1378701
lsyn	1667489
cxdo	1075736
hil	1287808
ytra	1516899
ftek	846913
snpw	1343465
ung	1376227
jeq	866095
ncty	1296774
gdp	943861
pgtk	1553404
pcyg	50471
chfw	1824893
adoc	1824884
acst	1444192
spe	897802
ntz	900391
mrbk	1750735
mft	891188
gen	1351051
czwi	1367859
nyc	1595527
xin	1398453
unb	706863
cocp	1412486
apre	1781983
cpst	1009759
aaic	1209028
ctr	1547341
iaf	779336
ap	6176
ggz	1585855
hnw	1388126
swz	813623
lpcn	1535955
rtsl	1575659
pebk	1093672
atcx	1751143
ffnw	1401564
lark	1141688
sppp	1539190
hwbk	893847
mlvf	1550603
corr	1347652
clir	1434524
educ	31667
sybx	1527599
cydvf	1394039
gcv	845611
atbpf	1583682
xyf	1725033
bsbk	1787414
eff	1573698
pme	1517130
fonr	355019
sanw	1477246
lybc	816332
ngs	1084991
galt	1133416
lqda	1819576
nrbo	1638287
vmar	1813783
erh	1279014
fvam	1823465
geos	1001115
vblt	1603207
hlix	1611277
fraf	723646
pine	1786117
rvsb	1041368
rmti	1041024
fpl	1589420
qnbc	750558
cyad	1637890
batl	1282648
grnq	1597846
obci	350737
clgn	1631487
cglo	842013
psix	1137091
stcn	914712
mepw	1627452
ptrs	832090
lmb	1606163
mntx	1302028
exn	1263011
prov	1010470
ubfo	1137547
stks	1399520
xair	1641631
tmrc	1445942
dex	1396167
clpr	1649096
opbk	1722010
xtnt	1453593
akom	1590496
chaq	1799850
cdtx	1610618
cizn	1075706
ecor	1560258
mchx	1224133
phas	1169245
emyb	1449794
ltdh	93205
boxl	1624512
atao	1570937
apm	1734005
atnm	1388320
sfun	1294404
mven	894871
mreo	1719714
lxeh	1814067
aau	1015647
mags	896494
func	763907
ettx	1724344
ipix	1355250
cfbk	1070680
ovtz	1107280
pgp	1318025
brbs	842717
rmrm	1452477
gpic	918580
jemd	1708261
gmgi	1437925
gtll	932021
nmrd	1602078
rcat	748268
asc	1577437
ntrb	1676047
tsrmf	1431922
jax	1617227
bsd	1089094
cycn	1755237
gmbl	1451448
jls	1472215
pflc	1093728
sbev	1553788
lsaq	1819113
iae	1385632
avbh	1443575
apen	1251769
crvs	1626971
bomh	1678746
vgz	783324
epm	1006655
lgiq	1335112
wyy	1034760
usio	1088034
twin	100378
anix	715446
issc	836690
hgbl	849145
hwin	1632081
oncy	1129928
rndb	1667161
enbp	1437479
trib	888721
clsn	749647
lxu	60714
nmi	830271
amst	1807166
vcif	1517767
acu	2098
xflt	1703079
lmst	1358356
dtea	1627606
bbxia	1814974
atxi	1644963
csbb	880417
calb	1752036
kulr	1662684
abvc	1173313
sal	1060219
stsa	1692830
lpth	889971
ovbc	894671
metx	1796514
mdxl	1601280
asys	720500
mram	1438423
lode	1120970
zdge	1667313
admp	887247
agfs	1592016
livk	1790625
hsbi	943033
wei	1734902
armp	921114
shwz	1622879
aero	1316644
avco	1630212
nxc	885732
zyne	1621443
uexcf	1289028
agtc	1273636
szc	1506488
gnt	1438893
xela	1620179
ae	2178
gvxxf	1490596
gass	1328919
dtf	879535
glu	1282957
feng	1509646
hsti	1365388
cbfv	1605301
cwbr	1522602
opof	740971
whg	1165002
chra	1730346
rbkb	1751783
fcrd	1464963
mpvdf	1004530
nuvr	71557
mn	1524223
aktx	1541157
zsan	1587221
tirx	1782941
pyyx	939930
omex	798528
most	1113513
wkey	1738699
ofs	1487918
vero	1409269
cmt	1026655
kfs	1072627
svbi	868271
sach	1682220
bhse	1759186
hbp	1093082
dcth	872912
tllyf	1689382
nwhm	1574596
efsi	880641
nhvcf	1518353
lway	814586
cev	1074692
exd	1480999
feim	39020
cpsh	814676
srl	16859
inteq	1525773
ezgo	1806904
ctg	23111
dlng	1578453
vnce	1579157
blrx	1498403
asln	1722926
lqmt	1141240
grin	1725293
sfdl	818677
rei	1384195
mlllf	1714562
ktcc	719733
ssvff	1397616
farm	34563
ades	1515156
onvo	1497253
ulbi	875657
epgg	1501862
pbip	1578776
dare	1401914
rgls	1505512
sdsya	1163609
bpsr	1557376
bway	1505065
iotc	1095130
naii	787253
pltyf	1433309
pnf	1140410
sinc	1532595
ubab	704561
mcac	1803914
mack	1274792
wint	946486
evoa	728447
arc	1305168
usak	883945
nobh	72205
flwpf	1752524
eaco	784539
meec	728385
neon	87050
bse	1181024
lub	16099
cpss	889609
juvf	714712
ocg	1776067
mnpr	1645469
seed	1321851
smwpy	1455634
xeri	1481504
bksc	1007273
clrb	1279704
zgyh	1773086
erdcf	1398972
cxh	847411
grow	754811
laix	1742056
petz	1684425
grrb	1126961
qlgn	1460702
egif	1575771
arec	1590715
mrkr	1094038
apdn	744452
gbs	1725430
tslf	1583001
atnf	1690080
glv	1288795
nmtc	1500198
kzia	1075880
vlt	846671
edi	1551040
wter	1532390
fxnc	719402
bkgm	1527383
elmd	1488917
rlh	1052595
hmnf	921183
spazf	1337090
jroof	1602380
afi	1655075
fcti	1714379
nms	1607997
rive	1590799
